Timestamp,Date,Time,Location,pm25,pm10,no2,o3,co,,
2018-12-27T16:00:00.000Z,2018-12-27,16:00:00.000,Manchester,25,30,57,3,,,
2018-12-27T17:00:00.000Z,2018-12-27,17:00:00.000,Birmingham,17,,51,6,,,
2018-12-27T17:00:00.000Z,2018-12-27,17:00:00.000,London,27,30,57,3,,,
2018-12-27T17:00:00.000Z,2018-12-27,17:00:00.000,Causeway Bay,20.5,44.1,40.6,44.6,601.7,,
2018-12-27T12:00:00.000Z,2018-12-27,12:00:00.000,New Territories,21.3,26.2,32.7,29.3,872.4,,
2018-12-27T17:00:00.000Z,2018-12-27,17:00:00.000,Kowloon,16.1,43.7,14.6,68.7,579.8,,
2018-12-27T17:00:00.000Z,2018-12-27,17:00:00.000,Central,16.2,34.6,33.8,55.6,547.5,,
2018-12-27T17:30:00.000Z,2018-12-27,17:30:00.000,Delhi,294.72,376.96,31.21,15.18,1030,,
2018-12-27T16:30:00.000Z,2018-12-27,16:30:00.000,Mumbai,75,152.88,,,,,
2018-12-27T16:00:00.000Z,2018-12-27,16:00:00.000,Cleveland-Elyria-Mentor,24.9,54,0.017,0.018,0.3,,
2018-12-27T16:00:00.000Z,2018-12-27,16:00:00.000,Detroit-Warren-Livonia,2.4,9,0.008,0.021,0,,
2018-12-27T15:00:00.000Z,2018-12-27,15:00:00.000,MONTEZUMA,,,,0.04,,,
2018-12-27T14:00:00.000Z,2018-12-27,14:00:00.000,Minneapolis-St. Paul-Bloomington,7,8,0.023,0.013,0.52,,
2018-12-27T15:00:00.000Z,2018-12-27,15:00:00.000,New York-Northern New Jersey-Long Island,6.4,15,0.015,0.019,0.3,,
2018-12-27T16:00:00.000Z,2018-12-27,16:00:00.000,Plymouth,14,16,47,12,,,
2018-12-27T16:00:00.000Z,2018-12-27,16:00:00.000,Swansea,16,21,56,,,,
2018-12-27T16:00:00.000Z,2018-12-27,16:00:00.000,Glasgow,12,20,15,16,,,
2018-12-27T16:00:00.000Z,2018-12-27,16:00:00.000,Edinburgh,9,16,15,29,,,
2018-12-27T16:00:00.000Z,2018-12-27,16:00:00.000,Leeds,13,23,50,5,,,
2018-12-27T16:00:00.000Z,2018-12-27,16:00:00.000,Manchester,25,30,56,3,,,
2018-12-27T16:00:00.000Z,2018-12-27,16:00:00.000,Birmingham,17,,47,7,,,
2018-12-26T14:00:00.000Z,2018-12-26,14:00:00.000,London,14,20,59,7,,,
2018-12-27T16:00:00.000Z,2018-12-27,16:00:00.000,Causeway Bay,21.8,45.9,48.8,39.2,634.9,,
2018-12-27T12:00:00.000Z,2018-12-27,12:00:00.000,New Territories,21.3,29.7,39.9,31.1,872.4,,
2018-12-27T16:00:00.000Z,2018-12-27,16:00:00.000,Kowloon,18,31.1,21.1,64,748.9,,
2018-12-27T16:00:00.000Z,2018-12-27,16:00:00.000,Central,23.6,41.1,57.5,39.9,615.2,,
2018-12-27T16:15:00.000Z,2018-12-27,16:15:00.000,Delhi,309.07,492.93,46.07,21.06,1280,,
2018-12-27T15:30:00.000Z,2018-12-27,15:30:00.000,Mumbai,54,152.88,,,,,
2018-12-27T15:00:00.000Z,2018-12-27,15:00:00.000,Cleveland-Elyria-Mentor,23.4,56,0.006,0.013,0.3,,
2018-12-27T11:00:00.000Z,2018-12-27,11:00:00.000,Detroit-Warren-Livonia,4.7,13,0.012,0.02,0,,
2018-12-27T14:00:00.000Z,2018-12-27,14:00:00.000,MONTEZUMA,,,,0.039,,,
2018-12-27T14:00:00.000Z,2018-12-27,14:00:00.000,Minneapolis-St. Paul-Bloomington,9,3,0.008,0.02,0.27,,
2018-12-27T14:00:00.000Z,2018-12-27,14:00:00.000,New York-Northern New Jersey-Long Island,10.1,12,0.02,0.027,0.4,,
2018-12-27T15:00:00.000Z,2018-12-27,15:00:00.000,Plymouth,13,15,46,10,,,
2018-12-27T15:00:00.000Z,2018-12-27,15:00:00.000,Swansea,17,21,47,,,,
2018-12-27T15:00:00.000Z,2018-12-27,15:00:00.000,Glasgow,12,19,17,18,,,
2018-12-27T15:00:00.000Z,2018-12-27,15:00:00.000,Edinburgh,9,16,22,28,,,
2018-12-27T13:00:00.000Z,2018-12-27,13:00:00.000,Leeds,14,23,55,3,,,
2018-12-27T02:00:00.000Z,2018-12-27,02:00:00.000,Manchester,25,30,52,3,,,
2018-12-27T15:00:00.000Z,2018-12-27,15:00:00.000,Birmingham,17,,42,8,,,
2018-12-26T14:00:00.000Z,2018-12-26,14:00:00.000,London,14,20,59,3,,,
2018-12-27T15:00:00.000Z,2018-12-27,15:00:00.000,Causeway Bay,25,41.5,69.5,19.8,885.2,,
2018-12-27T12:00:00.000Z,2018-12-27,12:00:00.000,New Territories,27.5,33.2,45.8,32.9,938,,
2018-12-27T15:00:00.000Z,2018-12-27,15:00:00.000,Kowloon,19.1,37.1,71.7,18.4,829,,
2018-12-27T15:00:00.000Z,2018-12-27,15:00:00.000,Central,21.5,38.4,56.6,33,755.1,,
2018-12-27T14:15:00.000Z,2018-12-27,14:15:00.000,Delhi,253.66,320.69,21.27,31.37,1230,,
2018-12-27T14:30:00.000Z,2018-12-27,14:30:00.000,Mumbai,44,152.88,,,,,
2018-12-27T13:00:00.000Z,2018-12-27,13:00:00.000,Cleveland-Elyria-Mentor,10.6,19,0.005,0.008,0.2,,
2018-12-27T11:00:00.000Z,2018-12-27,11:00:00.000,Detroit-Warren-Livonia,3,12,0.012,0.018,0,,
2018-12-27T13:00:00.000Z,2018-12-27,13:00:00.000,MONTEZUMA,,,,0.039,,,
2018-12-27T13:00:00.000Z,2018-12-27,13:00:00.000,Minneapolis-St. Paul-Bloomington,5,4,0.008,0.02,0.27,,
2018-12-27T13:00:00.000Z,2018-12-27,13:00:00.000,New York-Northern New Jersey-Long Island,10,13,0.024,0.018,0.4,,
2018-12-27T13:00:00.000Z,2018-12-27,13:00:00.000,Plymouth,13,15,35,6,,,
2018-12-27T13:00:00.000Z,2018-12-27,13:00:00.000,Swansea,17,20,55,,,,
2018-12-27T13:00:00.000Z,2018-12-27,13:00:00.000,Glasgow,12,19,15,20,,,
2018-12-27T13:00:00.000Z,2018-12-27,13:00:00.000,Edinburgh,9,16,25,33,,,
2018-12-27T13:00:00.000Z,2018-12-27,13:00:00.000,Leeds,14,23,59,2,,,
2018-12-27T02:00:00.000Z,2018-12-27,02:00:00.000,Manchester,24,29,45,2,,,
2018-12-27T13:00:00.000Z,2018-12-27,13:00:00.000,Birmingham,16,,39,10,,,
2018-12-26T14:00:00.000Z,2018-12-26,14:00:00.000,London,14,20,59,3,,,
2018-12-27T14:00:00.000Z,2018-12-27,14:00:00.000,Causeway Bay,32.2,52.3,76,14.7,959.1,,
2018-12-27T12:00:00.000Z,2018-12-27,12:00:00.000,New Territories,27.5,39.2,52.1,18.6,938.9,,
2018-12-27T13:00:00.000Z,2018-12-27,13:00:00.000,Kowloon,23.9,43,43.5,35.2,945.2,,
2018-12-27T13:00:00.000Z,2018-12-27,13:00:00.000,Central,24.9,42,76.9,22.2,987.1,,
2018-12-27T14:15:00.000Z,2018-12-27,14:15:00.000,Delhi,191.16,489.86,20.86,15.01,1690,,
2018-12-27T13:30:00.000Z,2018-12-27,13:30:00.000,Mumbai,49,152.88,,,,,
2018-12-27T13:00:00.000Z,2018-12-27,13:00:00.000,Cleveland-Elyria-Mentor,10.6,19,0.005,0.008,0.2,,
2018-12-27T11:00:00.000Z,2018-12-27,11:00:00.000,Detroit-Warren-Livonia,3,12,0.012,0.018,0,,
2018-12-27T12:00:00.000Z,2018-12-27,12:00:00.000,MONTEZUMA,,,,0,,,
2018-12-27T12:00:00.000Z,2018-12-27,12:00:00.000,Minneapolis-St. Paul-Bloomington,5,5,0.007,0.022,0.26,,
2018-12-27T12:00:00.000Z,2018-12-27,12:00:00.000,New York-Northern New Jersey-Long Island,13.9,17,0.029,0.007,0.5,,
2018-12-27T13:00:00.000Z,2018-12-27,13:00:00.000,Plymouth,13,15,35,6,,,
2018-12-27T13:00:00.000Z,2018-12-27,13:00:00.000,Swansea,17,20,55,,,,
2018-12-27T13:00:00.000Z,2018-12-27,13:00:00.000,Glasgow,12,19,15,20,,,
2018-12-27T13:00:00.000Z,2018-12-27,13:00:00.000,Edinburgh,9,16,25,33,,,
2018-12-27T13:00:00.000Z,2018-12-27,13:00:00.000,Leeds,14,23,59,2,,,
2018-12-27T02:00:00.000Z,2018-12-27,02:00:00.000,Manchester,24,29,45,2,,,
2018-12-27T13:00:00.000Z,2018-12-27,13:00:00.000,Birmingham,16,,39,10,,,
2018-12-26T14:00:00.000Z,2018-12-26,14:00:00.000,London,14,20,59,3,,,
2018-12-27T12:00:00.000Z,2018-12-27,12:00:00.000,Causeway Bay,35.5,56.6,81.4,21.4,959.1,,
2018-12-27T12:00:00.000Z,2018-12-27,12:00:00.000,New Territories,27.5,41.7,53.3,50.2,979.7,,
2018-12-27T12:00:00.000Z,2018-12-27,12:00:00.000,Kowloon,21,43.8,63.6,31,945.2,,
2018-12-27T12:00:00.000Z,2018-12-27,12:00:00.000,Central,24.1,38.6,90.6,21.2,989.3,,
2018-12-27T13:15:00.000Z,2018-12-27,13:15:00.000,Delhi,222.48,244.22,45.44,28.94,4560,,
2018-12-27T12:30:00.000Z,2018-12-27,12:30:00.000,Mumbai,49,152.88,,,,,
2018-12-27T12:00:00.000Z,2018-12-27,12:00:00.000,Cleveland-Elyria-Mentor,31.7,14,0.02,0.008,0.3,,
2018-12-27T11:00:00.000Z,2018-12-27,11:00:00.000,Detroit-Warren-Livonia,4.3,10,0.009,0.017,0,,
2018-12-27T11:00:00.000Z,2018-12-27,11:00:00.000,MONTEZUMA,,,,0,,,
2018-12-27T11:00:00.000Z,2018-12-27,11:00:00.000,Minneapolis-St. Paul-Bloomington,7,5,0.006,0.022,0.25,,
2018-12-27T11:00:00.000Z,2018-12-27,11:00:00.000,New York-Northern New Jersey-Long Island,16.9,18,0.028,0.011,0.6,,
2018-12-27T12:00:00.000Z,2018-12-27,12:00:00.000,Plymouth,13,15,30,4,,,
2018-12-27T12:00:00.000Z,2018-12-27,12:00:00.000,Swansea,16,20,43,,,,
2018-12-27T12:00:00.000Z,2018-12-27,12:00:00.000,Glasgow,12,19,28,23,,,
2018-12-27T12:00:00.000Z,2018-12-27,12:00:00.000,Edinburgh,9,16,25,35,,,
2018-12-27T12:00:00.000Z,2018-12-27,12:00:00.000,Leeds,13,22,72,1,,,
2018-12-27T02:00:00.000Z,2018-12-27,02:00:00.000,Manchester,23,28,41,2,,,
2018-12-27T12:00:00.000Z,2018-12-27,12:00:00.000,Birmingham,16,,43,12,,,
2018-12-26T14:00:00.000Z,2018-12-26,14:00:00.000,London,14,20,59,3,,,
2018-12-27T12:00:00.000Z,2018-12-27,12:00:00.000,Causeway Bay,35.5,56.6,81.4,21.4,959.1,,
2018-12-27T09:00:00.000Z,2018-12-27,09:00:00.000,New Territories,23.5,41.7,53.3,50.2,979.7,,
2018-12-27T11:00:00.000Z,2018-12-27,11:00:00.000,Kowloon,21,43.8,63.6,31,945.2,,
2018-12-27T11:00:00.000Z,2018-12-27,11:00:00.000,Central,23.2,38.9,98.5,28.3,989.3,,
2018-12-27T11:45:00.000Z,2018-12-27,11:45:00.000,Delhi,89.7,252.56,21.22,53.23,3520,,
2018-12-27T11:30:00.000Z,2018-12-27,11:30:00.000,Mumbai,37,152.88,,,,,
2018-12-27T11:00:00.000Z,2018-12-27,11:00:00.000,Cleveland-Elyria-Mentor,23.8,14,0.018,0.011,0.2,,
2018-12-27T11:00:00.000Z,2018-12-27,11:00:00.000,Detroit-Warren-Livonia,13.3,11,0.007,0.016,0,,
2018-12-27T10:00:00.000Z,2018-12-27,10:00:00.000,MONTEZUMA,,,,0,,,
2018-12-27T10:00:00.000Z,2018-12-27,10:00:00.000,Minneapolis-St. Paul-Bloomington,9,6,0.006,0.023,0.25,,
2018-12-27T10:00:00.000Z,2018-12-27,10:00:00.000,New York-Northern New Jersey-Long Island,15,18,0.025,0.013,0.2,,
2018-12-27T11:00:00.000Z,2018-12-27,11:00:00.000,Plymouth,14,15,32,3,,,
2018-12-27T11:00:00.000Z,2018-12-27,11:00:00.000,Swansea,16,19,39,,,,
2018-12-27T11:00:00.000Z,2018-12-27,11:00:00.000,Glasgow,11,19,26,26,,,
2018-12-27T11:00:00.000Z,2018-12-27,11:00:00.000,Edinburgh,9,16,32,38,,,
2018-12-27T11:00:00.000Z,2018-12-27,11:00:00.000,Leeds,13,22,72,2,,,
2018-12-27T02:00:00.000Z,2018-12-27,02:00:00.000,Manchester,23,27,41,3,,,
2018-12-27T11:00:00.000Z,2018-12-27,11:00:00.000,Birmingham,16,,36,14,,,
2018-12-26T14:00:00.000Z,2018-12-26,14:00:00.000,London,14,20,59,6,,,
2018-12-27T11:00:00.000Z,2018-12-27,11:00:00.000,Causeway Bay,25.6,47.7,103.8,17.1,959.1,,
2018-12-27T09:00:00.000Z,2018-12-27,09:00:00.000,New Territories,23.5,30,44,68,978.2,,
2018-12-27T11:00:00.000Z,2018-12-27,11:00:00.000,Kowloon,20.9,34.2,63.2,44.9,945.2,,
2018-12-27T11:00:00.000Z,2018-12-27,11:00:00.000,Central,23.2,38.9,98.5,28.3,989.3,,
2018-12-27T11:30:00.000Z,2018-12-27,11:30:00.000,Delhi,263.63,239.67,65.63,57.59,1340,,
2018-12-27T10:30:00.000Z,2018-12-27,10:30:00.000,Mumbai,39,152.88,,,,,
2018-12-27T10:00:00.000Z,2018-12-27,10:00:00.000,Cleveland-Elyria-Mentor,26.8,10,0.026,0.006,0.2,,
2018-12-27T10:00:00.000Z,2018-12-27,10:00:00.000,Detroit-Warren-Livonia,13.9,8,0.009,0.008,0.4,,
2018-12-27T08:00:00.000Z,2018-12-27,08:00:00.000,MONTEZUMA,,,,0.038,,,
2018-12-27T09:00:00.000Z,2018-12-27,09:00:00.000,Minneapolis-St. Paul-Bloomington,16,8,0.006,0.02,0.31,,
2018-12-27T09:00:00.000Z,2018-12-27,09:00:00.000,New York-Northern New Jersey-Long Island,20.8,20,0.024,0.01,0.26,,
2018-12-27T10:00:00.000Z,2018-12-27,10:00:00.000,Plymouth,14,15,44,4,,,
2018-12-27T10:00:00.000Z,2018-12-27,10:00:00.000,Swansea,16,19,50,,,,
2018-12-27T09:00:00.000Z,2018-12-27,09:00:00.000,Glasgow,11,19,15,29,,,
2018-12-27T10:00:00.000Z,2018-12-27,10:00:00.000,Edinburgh,9,16,33,41,,,
2018-12-27T06:00:00.000Z,2018-12-27,06:00:00.000,Leeds,13,21,75,4,,,
2018-12-27T02:00:00.000Z,2018-12-27,02:00:00.000,Manchester,22,27,40,3,,,
2018-12-27T10:00:00.000Z,2018-12-27,10:00:00.000,Birmingham,16,,33,16,,,
2018-12-26T14:00:00.000Z,2018-12-26,14:00:00.000,London,14,20,59,6,,,
2018-12-27T10:00:00.000Z,2018-12-27,10:00:00.000,Causeway Bay,34.9,62.9,109.6,20.8,959.1,,
2018-12-27T09:00:00.000Z,2018-12-27,09:00:00.000,New Territories,26.1,26.3,39.5,91.7,929.8,,
2018-12-27T10:00:00.000Z,2018-12-27,10:00:00.000,Kowloon,18,41.8,59.8,63.1,945.2,,
2018-12-27T09:00:00.000Z,2018-12-27,09:00:00.000,Central,27.3,44.7,112.7,39,989.3,,
2018-12-27T10:15:00.000Z,2018-12-27,10:15:00.000,Delhi,50.08,138.87,61.77,48.37,310,,
2018-12-27T08:30:00.000Z,2018-12-27,08:30:00.000,Mumbai,49,152.88,,,,,
2018-12-27T08:00:00.000Z,2018-12-27,08:00:00.000,Cleveland-Elyria-Mentor,3.7,14,0.024,0.005,0.4,,
2018-12-27T08:00:00.000Z,2018-12-27,08:00:00.000,Detroit-Warren-Livonia,13.9,8,0.009,0.008,0.4,,
2018-12-27T08:00:00.000Z,2018-12-27,08:00:00.000,MONTEZUMA,,,,0.038,,,
2018-12-26T23:00:00.000Z,2018-12-26,23:00:00.000,Minneapolis-St. Paul-Bloomington,16,8,0.006,0.02,0.31,,
2018-12-27T07:00:00.000Z,2018-12-27,07:00:00.000,New York-Northern New Jersey-Long Island,16,26,0.022,0.018,0.4,,
2018-12-27T08:00:00.000Z,2018-12-27,08:00:00.000,Plymouth,12,14,45,7,,,
2018-12-27T09:00:00.000Z,2018-12-27,09:00:00.000,Swansea,16,19,64,,,,
2018-12-27T09:00:00.000Z,2018-12-27,09:00:00.000,Glasgow,11,19,18,31,,,
2018-12-27T09:00:00.000Z,2018-12-27,09:00:00.000,Edinburgh,9,16,32,44,,,
2018-12-27T06:00:00.000Z,2018-12-27,06:00:00.000,Leeds,13,21,68,5,,,
2018-12-27T02:00:00.000Z,2018-12-27,02:00:00.000,Manchester,21,26,37,3,,,
2018-12-27T09:00:00.000Z,2018-12-27,09:00:00.000,Birmingham,15,,30,18,,,
2018-12-26T14:00:00.000Z,2018-12-26,14:00:00.000,London,14,20,59,6,,,
2018-12-27T09:00:00.000Z,2018-12-27,09:00:00.000,Causeway Bay,41.4,60.2,114.6,32.4,959.1,,
2018-12-27T09:00:00.000Z,2018-12-27,09:00:00.000,New Territories,25.1,37,112.8,51.5,888.1,,
2018-12-27T09:00:00.000Z,2018-12-27,09:00:00.000,Kowloon,17.1,32.3,47,94.4,945.2,,
2018-12-27T09:00:00.000Z,2018-12-27,09:00:00.000,Central,27.3,44.7,112.7,39,989.3,,
2018-12-27T07:15:00.000Z,2018-12-27,07:15:00.000,Delhi,131.23,301.92,20.96,30.64,2490,,
2018-12-27T08:30:00.000Z,2018-12-27,08:30:00.000,Mumbai,49,152.88,,,,,
2018-12-27T08:00:00.000Z,2018-12-27,08:00:00.000,Cleveland-Elyria-Mentor,36.9,25,0.03,0.001,0.3,,
2018-12-27T08:00:00.000Z,2018-12-27,08:00:00.000,Detroit-Warren-Livonia,9.9,9,0.013,0.008,0,,
2018-12-27T07:00:00.000Z,2018-12-27,07:00:00.000,MONTEZUMA,,,,0.038,,,
2018-12-26T23:00:00.000Z,2018-12-26,23:00:00.000,Minneapolis-St. Paul-Bloomington,16,8,0.006,0.02,0.31,,
2018-12-27T07:00:00.000Z,2018-12-27,07:00:00.000,New York-Northern New Jersey-Long Island,16,26,0.022,0.018,0.4,,
2018-12-27T08:00:00.000Z,2018-12-27,08:00:00.000,Plymouth,12,14,45,7,,,
2018-12-27T08:00:00.000Z,2018-12-27,08:00:00.000,Swansea,15,18,41,,,,
2018-12-27T08:00:00.000Z,2018-12-27,08:00:00.000,Glasgow,12,18,10,32,,,
2018-12-27T08:00:00.000Z,2018-12-27,08:00:00.000,Edinburgh,9,16,27,44,,,
2018-12-27T06:00:00.000Z,2018-12-27,06:00:00.000,Leeds,13,21,59,9,,,
2018-12-27T02:00:00.000Z,2018-12-27,02:00:00.000,Manchester,21,26,33,3,,,
2018-12-27T08:00:00.000Z,2018-12-27,08:00:00.000,Birmingham,15,,21,20,,,
2018-12-26T14:00:00.000Z,2018-12-26,14:00:00.000,London,14,20,59,6,,,
2018-12-27T08:00:00.000Z,2018-12-27,08:00:00.000,Causeway Bay,35,51,113.9,24.3,959.1,,
2018-12-27T02:00:00.000Z,2018-12-27,02:00:00.000,New Territories,25.7,33.3,108,33.5,847.9,,
2018-12-27T08:00:00.000Z,2018-12-27,08:00:00.000,Kowloon,19.1,46.8,59.5,81.1,945.2,,
2018-12-27T08:00:00.000Z,2018-12-27,08:00:00.000,Central,30.5,51.4,142.4,9.6,952.1,,
2018-12-27T07:15:00.000Z,2018-12-27,07:15:00.000,Delhi,133.24,274.19,36.15,51.74,930,,
2018-12-27T05:30:00.000Z,2018-12-27,05:30:00.000,Mumbai,32,152.88,,,,,
2018-12-27T03:00:00.000Z,2018-12-27,03:00:00.000,Cleveland-Elyria-Mentor,50.5,38,0.034,0.001,0.4,,
2018-12-27T05:00:00.000Z,2018-12-27,05:00:00.000,Detroit-Warren-Livonia,15.3,12,0.01,0.007,0.5,,
2018-12-27T05:00:00.000Z,2018-12-27,05:00:00.000,MONTEZUMA,,,,0.038,,,
2018-12-26T23:00:00.000Z,2018-12-26,23:00:00.000,Minneapolis-St. Paul-Bloomington,15,13,0.005,0.019,0.24,,
2018-12-27T05:00:00.000Z,2018-12-27,05:00:00.000,New York-Northern New Jersey-Long Island,16,23,0.017,0.002,0.4,,
2018-12-27T06:00:00.000Z,2018-12-27,06:00:00.000,Plymouth,12,14,34,13,,,
2018-12-27T07:00:00.000Z,2018-12-27,07:00:00.000,Swansea,14,18,37,,,,
2018-12-27T06:00:00.000Z,2018-12-27,06:00:00.000,Glasgow,12,18,8,33,,,
2018-12-27T07:00:00.000Z,2018-12-27,07:00:00.000,Edinburgh,9,16,5,45,,,
2018-12-27T06:00:00.000Z,2018-12-27,06:00:00.000,Leeds,13,21,59,10,,,
2018-12-27T02:00:00.000Z,2018-12-27,02:00:00.000,Manchester,20,25,33,3,,,
2018-12-27T07:00:00.000Z,2018-12-27,07:00:00.000,Birmingham,15,,18,22,,,
2018-12-26T14:00:00.000Z,2018-12-26,14:00:00.000,London,14,20,59,6,,,
2018-12-27T07:00:00.000Z,2018-12-27,07:00:00.000,Causeway Bay,34.4,49,122.9,13.7,959.1,,
2018-12-27T02:00:00.000Z,2018-12-27,02:00:00.000,New Territories,13.2,37.9,102.4,23.2,796.2,,
2018-12-27T05:00:00.000Z,2018-12-27,05:00:00.000,Kowloon,21.9,38.7,54.4,69.8,787.7,,
2018-12-27T06:00:00.000Z,2018-12-27,06:00:00.000,Central,24.4,33.5,97.7,20.8,981.8,,
2018-12-27T07:15:00.000Z,2018-12-27,07:15:00.000,Delhi,100.86,299.01,24.59,35.63,320,,
2018-12-27T05:30:00.000Z,2018-12-27,05:30:00.000,Mumbai,35,152.88,,,,,
2018-12-27T03:00:00.000Z,2018-12-27,03:00:00.000,Cleveland-Elyria-Mentor,37.3,33,0.033,0.001,0.5,,
2018-12-27T05:00:00.000Z,2018-12-27,05:00:00.000,Detroit-Warren-Livonia,12,11,0.012,0.008,0.4,,
2018-12-27T05:00:00.000Z,2018-12-27,05:00:00.000,MONTEZUMA,,,,0.038,,,
2018-12-26T23:00:00.000Z,2018-12-26,23:00:00.000,Minneapolis-St. Paul-Bloomington,15,13,0.005,0.019,0.24,,
2018-12-27T05:00:00.000Z,2018-12-27,05:00:00.000,New York-Northern New Jersey-Long Island,16,23,0.017,0.002,0.4,,
2018-12-27T06:00:00.000Z,2018-12-27,06:00:00.000,Plymouth,12,14,34,13,,,
2018-12-27T06:00:00.000Z,2018-12-27,06:00:00.000,Swansea,14,18,35,,,,
2018-12-27T06:00:00.000Z,2018-12-27,06:00:00.000,Glasgow,12,18,1,33,,,
2018-12-27T06:00:00.000Z,2018-12-27,06:00:00.000,Edinburgh,9,15,4,44,,,
2018-12-27T06:00:00.000Z,2018-12-27,06:00:00.000,Leeds,13,21,54,14,,,
2018-12-27T02:00:00.000Z,2018-12-27,02:00:00.000,Manchester,19,24,31,3,,,
2018-12-27T06:00:00.000Z,2018-12-27,06:00:00.000,Birmingham,14,,12,23,,,
2018-12-26T14:00:00.000Z,2018-12-26,14:00:00.000,London,14,20,59,6,,,
2018-12-27T06:00:00.000Z,2018-12-27,06:00:00.000,Causeway Bay,33.7,48.3,84.6,21.6,959.1,,
2018-12-27T02:00:00.000Z,2018-12-27,02:00:00.000,New Territories,13.2,37.9,52.5,33.7,845.1,,
2018-12-27T05:00:00.000Z,2018-12-27,05:00:00.000,Kowloon,22.1,28.2,50.5,45.9,751.4,,
2018-12-27T05:00:00.000Z,2018-12-27,05:00:00.000,Central,22.6,33.7,80.9,17.7,960.5,,
2018-12-27T06:15:00.000Z,2018-12-27,06:15:00.000,Delhi,161.3,303.32,20.91,37.59,2100,,
2018-12-27T05:30:00.000Z,2018-12-27,05:30:00.000,Mumbai,73,152.88,,,,,
2018-12-27T03:00:00.000Z,2018-12-27,03:00:00.000,Cleveland-Elyria-Mentor,36.1,30,0.007,0.001,0.5,,
2018-12-27T05:00:00.000Z,2018-12-27,05:00:00.000,Detroit-Warren-Livonia,3.6,9,0.005,0.008,0.4,,
2018-12-27T04:00:00.000Z,2018-12-27,04:00:00.000,MONTEZUMA,,,,0.037,,,
2018-12-26T23:00:00.000Z,2018-12-26,23:00:00.000,Minneapolis-St. Paul-Bloomington,15,14,0.006,0.018,0.27,,
2018-12-27T04:00:00.000Z,2018-12-27,04:00:00.000,New York-Northern New Jersey-Long Island,12.4,21,0.024,0.001,0.4,,
2018-12-27T05:00:00.000Z,2018-12-27,05:00:00.000,Plymouth,12,15,34,19,,,
2018-12-27T05:00:00.000Z,2018-12-27,05:00:00.000,Swansea,14,18,28,,,,
2018-12-27T04:00:00.000Z,2018-12-27,04:00:00.000,Glasgow,11,18,2,33,,,
2018-12-27T05:00:00.000Z,2018-12-27,05:00:00.000,Edinburgh,9,15,2,44,,,
2018-12-27T05:00:00.000Z,2018-12-27,05:00:00.000,Leeds,13,21,45,22,,,
2018-12-27T02:00:00.000Z,2018-12-27,02:00:00.000,Manchester,19,24,31,3,,,
2018-12-27T05:00:00.000Z,2018-12-27,05:00:00.000,Birmingham,14,,13,22,,,
2018-12-26T14:00:00.000Z,2018-12-26,14:00:00.000,London,14,20,59,14,,,
2018-12-27T05:00:00.000Z,2018-12-27,05:00:00.000,Causeway Bay,32.7,46.8,104.4,9.9,941.3,,
2018-12-27T02:00:00.000Z,2018-12-27,02:00:00.000,New Territories,24,37.1,46.5,16.3,880.6,,
2018-12-27T04:00:00.000Z,2018-12-27,04:00:00.000,Kowloon,22.1,28.2,50.5,45.9,751.4,,
2018-12-27T05:00:00.000Z,2018-12-27,05:00:00.000,Central,22.6,33.7,80.9,17.7,960.5,,
2018-12-27T05:30:00.000Z,2018-12-27,05:30:00.000,Delhi,208.25,372.59,62.42,53.32,1980,,
2018-12-27T04:30:00.000Z,2018-12-27,04:30:00.000,Mumbai,80,152.88,,,,,
2018-12-27T03:00:00.000Z,2018-12-27,03:00:00.000,Cleveland-Elyria-Mentor,35.7,25,0.035,0.001,0.5,,
2018-12-27T03:00:00.000Z,2018-12-27,03:00:00.000,Detroit-Warren-Livonia,6,16,0.014,0.004,0,,
2018-12-27T03:00:00.000Z,2018-12-27,03:00:00.000,MONTEZUMA,,,,0.037,,,
2018-12-26T23:00:00.000Z,2018-12-26,23:00:00.000,Minneapolis-St. Paul-Bloomington,13,11,0.005,0.02,0.23,,
2018-12-27T03:00:00.000Z,2018-12-27,03:00:00.000,New York-Northern New Jersey-Long Island,15.9,20,0.027,0.002,0.43,,
2018-12-27T04:00:00.000Z,2018-12-27,04:00:00.000,Plymouth,12,15,34,20,,,
2018-12-27T04:00:00.000Z,2018-12-27,04:00:00.000,Swansea,14,17,28,,,,
2018-12-27T04:00:00.000Z,2018-12-27,04:00:00.000,Glasgow,11,17,2,32,,,
2018-12-27T04:00:00.000Z,2018-12-27,04:00:00.000,Edinburgh,9,15,2,43,,,
2018-12-27T04:00:00.000Z,2018-12-27,04:00:00.000,Leeds,13,21,45,22,,,
2018-12-27T02:00:00.000Z,2018-12-27,02:00:00.000,Manchester,18,23,41,3,,,
2018-12-27T04:00:00.000Z,2018-12-27,04:00:00.000,Birmingham,14,,13,22,,,
2018-12-26T14:00:00.000Z,2018-12-26,14:00:00.000,London,14,20,59,14,,,
2018-12-27T04:00:00.000Z,2018-12-27,04:00:00.000,Causeway Bay,32.5,54.2,79.7,11.8,941.3,,
2018-12-27T02:00:00.000Z,2018-12-27,02:00:00.000,New Territories,24,33.3,38.8,21.9,913.5,,
2018-12-27T04:00:00.000Z,2018-12-27,04:00:00.000,Kowloon,18,41.9,58.7,29.3,860,,
2018-12-27T04:00:00.000Z,2018-12-27,04:00:00.000,Central,29.3,44,84.2,10.7,960.5,,
